Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
2022/08/01 00:28,10409,81EA2E030,16315,822A3FA90,238.2,US Dollar,238.2,US Dollar,Cheque,0
2022/08/01 00:07,37732,806EC7A40,37732,806EC7A40,4348.0,US Dollar,4348.0,US Dollar,Reinvestment,0
2022/08/01 00:04,372578,81C214E10,372578,81C214E10,426.52,US Dollar,426.52,US Dollar,Reinvestment,0
2022/08/01 00:28,3100052,8271EAA10,3100052,8271EAA10,2691.39,US Dollar,2691.39,US Dollar,Reinvestment,0
2022/08/01 00:29,220255,81EF7E0F0,220255,81EF7E0F0,879.28,US Dollar,879.28,US Dollar,Reinvestment,0
2022/08/01 00:14,221260,809774740,14586,8112F8F00,1954.13,US Dollar,1954.13,US Dollar,Credit Card,0
2022/08/01 00:17,239863,825034610,239863,825034610,21.57,US Dollar,21.57,US Dollar,Reinvestment,0
2022/08/01 00:27,25333,80D2AEA60,25333,80D2AEA60,22.33,US Dollar,22.33,US Dollar,Reinvestment,0
2022/08/01 00:19,16811,803CFC360,16811,803CFC360,5208.25,US Dollar,5208.25,US Dollar,Reinvestment,0
2022/08/01 00:18,91751,821A72F60,91751,821A72F60,12.63,US Dollar,12.63,US Dollar,Reinvestment,0
2022/08/01 00:02,6109,80355BC10,6109,80355BC10,9.44,US Dollar,9.44,US Dollar,Reinvestment,0
2022/08/01 00:08,72862,828EA8BA0,72862,828EA8BA0,2273.62,US Dollar,2273.62,US Dollar,Reinvestment,0
2022/08/01 00:10,3156496,83932F810,2136712,83932F7C0,0.01,US Dollar,0.01,US Dollar,Cheque,0
2022/08/01 00:29,29689,83A093E60,144858,84EB1EEF0,358923.47,US Dollar,358923.47,US Dollar,Cheque,0
2022/08/01 00:24,11032,8005E85F0,11032,8005E85F0,170.56,US Dollar,170.56,US Dollar,Reinvestment,0
2022/08/01 00:13,52350,8318B3DE0,52350,8318B3DE0,4515225.01,US Dollar,4515225.01,US Dollar,Reinvestment,0
2022/08/01 00:11,323248,81184B570,323248,81184B570,554.54,US Dollar,554.54,US Dollar,Reinvestment,0
2022/08/01 00:13,218478,80FE437B0,123469,80FE43220,2941.0,US Dollar,2941.0,US Dollar,Cheque,0
2022/08/01 00:16,2128762,8346E3370,1125066,83A227540,125765.62,US Dollar,125765.62,US Dollar,Cheque,0
2022/08/01 00:05,0,828F714F0,0,828F714F0,36357.27,US Dollar,36357.27,US Dollar,Reinvestment,0
2022/08/01 00:08,13146,80A732FD0,13146,80A732FD0,22327925.3,US Dollar,22327925.3,US Dollar,Reinvestment,0
2022/08/01 00:20,25640,81D2DFA70,164824,81D2E0140,334239.0,US Dollar,334239.0,US Dollar,Cheque,0
2022/08/01 00:15,247769,81B07D9F0,247769,81B07D9F0,347651.45,US Dollar,347651.45,US Dollar,Reinvestment,0
2022/08/01 00:04,2142949,8423284C0,2142949,8423284C0,19.27,US Dollar,19.27,US Dollar,Reinvestment,0
2022/08/01 00:14,177514,837BB2D90,177514,837BB2D90,14.32,US Dollar,14.32,US Dollar,Reinvestment,0
2022/08/01 00:08,228064,81A37FD80,228064,81A37FD80,14.16,US Dollar,14.16,US Dollar,Reinvestment,0
2022/08/01 00:20,5838,80278DD10,5838,80278DD10,104.45,US Dollar,104.45,US Dollar,Reinvestment,0
2022/08/01 00:07,124588,82271C770,124588,82271C770,375960.22,US Dollar,375960.22,US Dollar,Reinvestment,0
2022/08/01 00:24,18822,830558830,18822,830558830,343.95,US Dollar,343.95,US Dollar,Reinvestment,0
2022/08/01 00:24,20340,8098D82C0,20340,8098D82C0,8866.15,US Dollar,8866.15,US Dollar,Reinvestment,0
2022/08/01 00:07,318806,81A081830,318806,81A081830,6194.13,US Dollar,6194.13,US Dollar,Reinvestment,0
2022/08/01 00:12,39575,824919F20,39575,824919F20,1418.69,US Dollar,1418.69,US Dollar,Reinvestment,0
2022/08/01 00:13,24878,80DA1E340,24878,80DA1E340,3242.43,US Dollar,3242.43,US Dollar,Reinvestment,0
2022/08/01 00:10,46526,811831A50,10542,8060B4490,49.58,US Dollar,49.58,US Dollar,Credit Card,0
2022/08/01 00:05,389236,820888FF0,389236,820888FF0,3733.06,US Dollar,3733.06,US Dollar,Reinvestment,0
2022/08/01 00:00,14778,811A177C0,14778,811A177C0,404.44,US Dollar,404.44,US Dollar,Reinvestment,0
2022/08/01 00:26,222107,8169E92A0,222107,8169E92A0,1080361.9,US Dollar,1080361.9,US Dollar,Reinvestment,0
2022/08/01 00:26,18500,824056040,12696,82E1AC3B0,10.45,US Dollar,10.45,US Dollar,Credit Card,0
2022/08/01 00:15,15284,81786DD30,15284,81786DD30,16.42,US Dollar,16.42,US Dollar,Reinvestment,0
2022/08/01 00:09,28313,811F407B0,28313,811F407B0,16.83,US Dollar,16.83,US Dollar,Reinvestment,0
2022/08/01 00:11,167296,8284F2BE0,167296,8284F2BE0,18.29,US Dollar,18.29,US Dollar,Reinvestment,0
2022/08/01 00:21,31987,8074FAD10,5655,8074F7EC0,15603.67,US Dollar,15603.67,US Dollar,Cheque,0
2022/08/01 00:22,26967,805AAF590,26967,805AAF590,3284.7,US Dollar,3284.7,US Dollar,Reinvestment,0
2022/08/01 00:23,148136,813A67160,148136,813A67160,21.68,US Dollar,21.68,US Dollar,Reinvestment,0
2022/08/01 00:20,13729,83559C0E0,13729,83559C0E0,13064.53,US Dollar,13064.53,US Dollar,Reinvestment,0
2022/08/01 00:28,70,100428660,2197847,850392140,122.36,US Dollar,122.36,US Dollar,Credit Card,0
2022/08/01 00:12,221053,8259FC3E0,221053,8259FC3E0,39464.98,US Dollar,39464.98,US Dollar,Reinvestment,0
2022/08/01 00:11,32425,80F41E330,32425,80F41E330,2432.45,US Dollar,2432.45,US Dollar,Reinvestment,0
2022/08/01 00:11,115813,81E529320,115813,81E529320,23.0,US Dollar,23.0,US Dollar,Reinvestment,0
2022/08/01 00:29,115295,838248870,115295,838248870,72.26,US Dollar,72.26,US Dollar,Reinvestment,0
2022/08/01 00:27,161863,83E0B5480,61776,84EF10640,3086.71,US Dollar,3086.71,US Dollar,Cheque,0
2022/08/01 00:02,179667,84F860FF0,179667,84F860FF0,164.35,US Dollar,164.35,US Dollar,Reinvestment,0
2022/08/01 00:21,32525,82AEB8410,32525,82AEB8410,17.75,US Dollar,17.75,US Dollar,Reinvestment,0
2022/08/01 00:08,544,8370C5510,544,8370C5510,78850.33,US Dollar,78850.33,US Dollar,Reinvestment,0
2022/08/01 00:06,214686,81AF7DED0,214686,81AF7DED0,762684.45,US Dollar,762684.45,US Dollar,Reinvestment,0
2022/08/01 00:06,137858,81AA500D0,137858,81AA500D0,6.36,US Dollar,6.36,US Dollar,Reinvestment,0
2022/08/01 00:15,153756,827FD5B30,153756,827FD5B30,10.96,US Dollar,10.96,US Dollar,Reinvestment,0
2022/08/01 00:24,272237,81DC350D0,81756,82B536E20,4036.13,US Dollar,4036.13,US Dollar,Cash,0
2022/08/01 00:24,215784,8094D0540,215784,8094D0540,87714.85,US Dollar,87714.85,US Dollar,Reinvestment,0
2022/08/01 00:14,116674,8274DD120,116674,8274DD120,12390.85,US Dollar,12390.85,US Dollar,Reinvestment,0
2022/08/01 00:09,170473,83E8EEEA0,170473,83E8EEEA0,13.49,US Dollar,13.49,US Dollar,Reinvestment,0
2022/08/01 00:24,273734,84C9E3DE0,273734,84C9E3DE0,3.88,US Dollar,3.88,US Dollar,Reinvestment,0
2022/08/01 00:15,21136,80F2D8900,21136,80F2D8900,18.52,US Dollar,18.52,US Dollar,Reinvestment,0
2022/08/01 00:20,4563,80A85C4B0,24407,8107A7780,18609.19,US Dollar,18609.19,US Dollar,Credit Card,0
2022/08/01 00:04,1184115,84F6FF8E0,1184115,84F6FF8E0,19.38,US Dollar,19.38,US Dollar,Reinvestment,0
2022/08/01 00:23,3124812,839BDB2A0,146906,839BDEE80,0.01,US Dollar,0.01,US Dollar,Cheque,0
2022/08/01 00:09,23312,80CE20990,23312,80CE20990,654.88,US Dollar,654.88,US Dollar,Reinvestment,0
2022/08/01 00:14,18024,80431BD50,18024,80431BD50,4696.91,US Dollar,4696.91,US Dollar,Reinvestment,0
2022/08/01 00:00,718,803452E50,718,803452E50,182253.14,US Dollar,182253.14,US Dollar,Reinvestment,0
2022/08/01 00:09,38102,82DD7BC30,38102,82DD7BC30,4370.6,US Dollar,4370.6,US Dollar,Reinvestment,0
2022/08/01 00:26,32165,800C58040,32165,800C58040,610.48,Euro,610.48,Euro,Reinvestment,0
2022/08/01 00:03,171761,83B3CE500,171761,83B3CE500,20.52,US Dollar,20.52,US Dollar,Reinvestment,0
2022/08/01 00:03,32771,800FF9CC0,32771,800FF9CC0,861.48,Euro,861.48,Euro,Reinvestment,0
2022/08/01 00:09,1601,801C35BF0,221053,808269B50,1469245.76,US Dollar,1469245.76,US Dollar,Cheque,0
2022/08/01 00:02,70,100428660,0,80144F650,37334.03,US Dollar,37334.03,US Dollar,Cheque,0
2022/08/01 00:26,112140,84802A300,165193,83D3326F0,8.11,US Dollar,8.11,US Dollar,Credit Card,0
2022/08/01 00:15,211154,84C5EBBD0,211154,84C5EBBD0,334636.03,US Dollar,334636.03,US Dollar,Reinvestment,0
2022/08/01 00:28,2133337,84329EE30,2133337,84329EE30,15.85,US Dollar,15.85,US Dollar,Reinvestment,0
2022/08/01 00:04,3176088,8405A5840,3176088,8405A5840,94.24,US Dollar,94.24,US Dollar,Reinvestment,0
2022/08/01 00:20,27907,804BBE660,27907,804BBE660,6.89,US Dollar,6.89,US Dollar,Reinvestment,0
2022/08/01 00:00,263747,837C91E30,263747,837C91E30,2973.48,US Dollar,2973.48,US Dollar,Reinvestment,0
2022/08/01 00:22,171761,835A71A00,171761,835A71A00,20.67,US Dollar,20.67,US Dollar,Reinvestment,0
2022/08/01 00:15,10536,851455000,10536,851455000,20.03,US Dollar,20.03,US Dollar,Reinvestment,0
2022/08/01 00:12,14031,80259D190,14031,80259D190,4042.3,US Dollar,4042.3,US Dollar,Reinvestment,0
2022/08/01 00:22,47246,833B61F30,47246,833B61F30,14.7,US Dollar,14.7,US Dollar,Reinvestment,0
2022/08/01 00:06,8513,80B032AB0,237149,8184B9B70,15120.03,US Dollar,15120.03,US Dollar,Cheque,0
2022/08/01 00:22,110912,84D4C3CD0,110912,84D4C3CD0,874694.92,US Dollar,874694.92,US Dollar,Reinvestment,0
2022/08/01 00:00,9238,822D32560,9238,822D32560,17812.98,US Dollar,17812.98,US Dollar,Reinvestment,0
2022/08/01 00:27,246084,8149D0930,5665,805197EF0,5.19,US Dollar,5.19,US Dollar,Credit Card,0
2022/08/01 00:07,2098,8022879B0,2098,8022879B0,226337.68,Euro,226337.68,Euro,Reinvestment,0
2022/08/01 00:00,37910,832439F90,37910,832439F90,24.67,US Dollar,24.67,US Dollar,Reinvestment,0
2022/08/01 00:19,146853,81BE22C30,146853,81BE22C30,19.77,US Dollar,19.77,US Dollar,Reinvestment,0
2022/08/01 00:23,1126846,8326D5130,1126846,8326D5130,522.27,US Dollar,522.27,US Dollar,Reinvestment,0
2022/08/01 00:21,544,823A29480,24457,83DB6E590,231.15,US Dollar,231.15,US Dollar,Credit Card,0
2022/08/01 00:01,128482,84DB04BB0,128482,84DB04BB0,96.6,US Dollar,96.6,US Dollar,Reinvestment,0
2022/08/01 00:00,244653,8421BA230,244653,8421BA230,23.66,US Dollar,23.66,US Dollar,Reinvestment,0
2022/08/01 00:03,288720,82A755F40,288720,82A755F40,85.89,US Dollar,85.89,US Dollar,Reinvestment,0
2022/08/01 00:09,14027,801824DC0,112140,805FFE040,29742.28,US Dollar,29742.28,US Dollar,Wire,0
2022/08/01 00:28,2111301,82DCC90D0,2111301,82DCC90D0,53.51,US Dollar,53.51,US Dollar,Reinvestment,0
2022/08/01 00:23,11081,8417B13E0,11081,8417B13E0,6.22,US Dollar,6.22,US Dollar,Reinvestment,0
2022/08/01 00:11,49162,81C0D4C60,49162,81C0D4C60,17.99,US Dollar,17.99,US Dollar,Reinvestment,0
2022/08/01 00:17,55079,833C980A0,260376,81C32FF60,42.53,US Dollar,42.53,US Dollar,Credit Card,0
2022/08/01 00:03,212982,81E127E00,111606,828C0F240,9.05,US Dollar,9.05,US Dollar,Credit Card,0
2022/08/01 00:07,15123,8023426E0,15123,8023426E0,15.87,US Dollar,15.87,US Dollar,Reinvestment,0
2022/08/01 00:27,1147638,843AB9150,1147638,843AB9150,24.39,US Dollar,24.39,US Dollar,Reinvestment,0
2022/08/01 00:08,13514,8051EE7C1,57486,83EB0C9F1,1.35742,Bitcoin,1.35742,Bitcoin,Bitcoin,0
2022/08/01 00:25,8381,8161C1360,8381,8161C1360,13.41,US Dollar,13.41,US Dollar,Reinvestment,0
2022/08/01 00:15,124588,80BE7F540,124588,80BE7F540,827.25,US Dollar,827.25,US Dollar,Reinvestment,0
2022/08/01 00:22,112223,830373430,112223,830373430,6763.46,US Dollar,6763.46,US Dollar,Reinvestment,0
2022/08/01 00:17,13455,808BD6830,13455,808BD6830,12.37,US Dollar,12.37,US Dollar,Reinvestment,0
2022/08/01 00:25,146435,81FF8C900,146435,81FF8C900,22.11,US Dollar,22.11,US Dollar,Reinvestment,0
2022/08/01 00:05,220538,8097E0AF0,220538,8097E0AF0,17.15,US Dollar,17.15,US Dollar,Reinvestment,0
2022/08/01 00:04,29817,80DD07B60,29817,80DD07B60,61019.99,US Dollar,61019.99,US Dollar,Reinvestment,0
2022/08/01 00:22,223111,8126C22D0,158780,828F70430,315317.67,US Dollar,315317.67,US Dollar,ACH,0
2022/08/01 00:01,146497,8433A7EA0,146497,8433A7EA0,21.87,US Dollar,21.87,US Dollar,Reinvestment,0
2022/08/01 00:15,18398,820ED6300,18398,820ED6300,16.26,US Dollar,16.26,US Dollar,Reinvestment,0
2022/08/01 00:23,4563,808312CF0,111632,810E4AF00,195.62,US Dollar,195.62,US Dollar,Cheque,0
2022/08/01 00:12,265174,8333C5EC0,265174,8333C5EC0,19.23,US Dollar,19.23,US Dollar,Reinvestment,0
2022/08/01 00:00,2108704,850CEE9B0,2108704,850CEE9B0,1357939.76,US Dollar,1357939.76,US Dollar,Reinvestment,0
2022/08/01 00:16,132031,8138FE890,32893,81C9274F0,30757.74,US Dollar,30757.74,US Dollar,Cash,0
2022/08/01 00:03,170821,84FC13DE0,170821,84FC13DE0,17.57,US Dollar,17.57,US Dollar,Reinvestment,0
2022/08/01 00:23,262478,81A4E26C0,262478,81A4E26C0,332143.71,US Dollar,332143.71,US Dollar,Reinvestment,0
2022/08/01 00:24,112719,82B36E9D0,112719,82B36E9D0,8.44,US Dollar,8.44,US Dollar,Reinvestment,0
2022/08/01 00:26,10057,808BD92D0,10057,808BD92D0,9037.58,US Dollar,9037.58,US Dollar,Reinvestment,0
2022/08/01 00:02,8996,831B94010,8996,831B94010,4506.15,US Dollar,4506.15,US Dollar,Reinvestment,0
2022/08/01 00:15,1701,800D28E10,22483,80178DE20,688675.15,Euro,688675.15,Euro,Cash,0
2022/08/01 00:09,226922,81E4A3330,226922,81E4A3330,704355.04,US Dollar,704355.04,US Dollar,Reinvestment,0
2022/08/01 00:04,218827,8102E1C30,218827,8102E1C30,2208.44,US Dollar,2208.44,US Dollar,Reinvestment,0
2022/08/01 00:16,70,100428660,112136,8077DAF40,44393.99,US Dollar,44393.99,US Dollar,Cheque,0
2022/08/01 00:17,35610,82B8B5570,272023,82C882460,2509.98,US Dollar,2509.98,US Dollar,Credit Card,0
2022/08/01 00:02,1315,80908FFF0,1315,80908FFF0,68713.15,US Dollar,68713.15,US Dollar,Reinvestment,0
2022/08/01 00:01,2120353,82E43EE10,2120353,82E43EE10,15.5,US Dollar,15.5,US Dollar,Reinvestment,0
2022/08/01 00:21,193263,834E292D0,193263,834E292D0,1558139.15,US Dollar,1558139.15,US Dollar,Reinvestment,0
2022/08/01 00:19,50612,819299060,50612,819299060,2711123.77,US Dollar,2711123.77,US Dollar,Reinvestment,0
2022/08/01 00:00,254463,82DB8F5B0,25644,82DB91400,76608.0,US Dollar,76608.0,US Dollar,Cheque,0
2022/08/01 00:28,127396,8246FFE00,127396,8246FFE00,13.03,US Dollar,13.03,US Dollar,Reinvestment,0
2022/08/01 00:08,64987,81C0C6120,64987,81C0C6120,19.67,US Dollar,19.67,US Dollar,Reinvestment,0
2022/08/01 00:10,237491,81E260EA0,237491,81E260EA0,317521.28,US Dollar,317521.28,US Dollar,Reinvestment,0
2022/08/01 00:24,161248,81E24A920,161248,81E24A920,10.4,US Dollar,10.4,US Dollar,Reinvestment,0
2022/08/01 00:03,114916,8369C2660,114916,8369C2660,4701.02,US Dollar,4701.02,US Dollar,Reinvestment,0
2022/08/01 00:28,175662,83781C520,175662,83781C520,9.41,US Dollar,9.41,US Dollar,Reinvestment,0
2022/08/01 00:27,347155,82CA43FB0,347155,82CA43FB0,4815.38,US Dollar,4815.38,US Dollar,Reinvestment,0
2022/08/01 00:24,2132792,8488EB620,2132792,8488EB620,959.53,US Dollar,959.53,US Dollar,Reinvestment,0
2022/08/01 00:11,28348,803D1E520,28348,803D1E520,83300.67,US Dollar,83300.67,US Dollar,Reinvestment,0
2022/08/01 00:06,10542,8293254D0,10542,8293254D0,1301.55,US Dollar,1301.55,US Dollar,Reinvestment,0
2022/08/01 00:23,292328,826C52160,292328,826C52160,296.39,US Dollar,296.39,US Dollar,Reinvestment,0
2022/08/01 00:10,251127,82580ADE0,251127,82580ADE0,9167.53,US Dollar,9167.53,US Dollar,Reinvestment,0
2022/08/01 00:18,35210,81484BA60,35210,81484BA60,22.11,US Dollar,22.11,US Dollar,Reinvestment,0
2022/08/01 00:07,161248,82C901350,161248,82C901350,29815.96,US Dollar,29815.96,US Dollar,Reinvestment,0
2022/08/01 00:25,16582,8360F5790,16582,8360F5790,6.68,US Dollar,6.68,US Dollar,Reinvestment,0
2022/08/01 00:07,191274,84E6C99F0,191274,84E6C99F0,71417.25,US Dollar,71417.25,US Dollar,Reinvestment,0
2022/08/01 00:27,265090,81F537200,265090,81F537200,164223.31,US Dollar,164223.31,US Dollar,Reinvestment,0
2022/08/01 00:17,15123,81A97A720,15123,81A97A720,622504.93,US Dollar,622504.93,US Dollar,Reinvestment,0
2022/08/01 00:08,149688,8297868F0,215275,817A4DA10,5.29,US Dollar,5.29,US Dollar,Credit Card,0
2022/08/01 00:00,153447,83EF903B0,153447,83EF903B0,6.91,US Dollar,6.91,US Dollar,Reinvestment,0
2022/08/01 00:16,13455,816C65250,13455,816C65250,6.62,US Dollar,6.62,US Dollar,Reinvestment,0
2022/08/01 00:03,28291,8043C5550,28291,8043C5550,24.84,US Dollar,24.84,US Dollar,Reinvestment,0
2022/08/01 00:06,2141810,83BAF9060,2141810,83BAF9060,84136.43,US Dollar,84136.43,US Dollar,Reinvestment,0
2022/08/01 00:18,221260,8381F5D40,221260,8381F5D40,17.63,US Dollar,17.63,US Dollar,Reinvestment,0
2022/08/01 00:11,225406,846A0DF20,152081,823D1FEC0,32.91,US Dollar,32.91,US Dollar,Credit Card,0
2022/08/01 00:22,11798,80457E830,11798,80457E830,1202.29,US Dollar,1202.29,US Dollar,Reinvestment,0
2022/08/01 00:02,1111619,8408A0760,1111619,8408A0760,1075712.86,US Dollar,1075712.86,US Dollar,Reinvestment,0
2022/08/01 00:17,111736,810FAF620,111736,810FAF620,14.91,US Dollar,14.91,US Dollar,Reinvestment,0
2022/08/01 00:13,66226,819D7A0C0,66226,819D7A0C0,15.32,US Dollar,15.32,US Dollar,Reinvestment,0
2022/08/01 00:19,1216,800BF9260,1216,800BF9260,3.38,Euro,3.38,Euro,Reinvestment,0
2022/08/01 00:28,217678,84EE85B10,217678,84EE85B10,2814951.26,US Dollar,2814951.26,US Dollar,Reinvestment,0
2022/08/01 00:24,286299,8277A2C30,286299,8277A2C30,25810.1,US Dollar,25810.1,US Dollar,Reinvestment,0
2022/08/01 00:12,213639,82DBE1370,213639,82DBE1370,789.34,US Dollar,789.34,US Dollar,Reinvestment,0
2022/08/01 00:00,3108769,82BAA53E0,64314,82BAA4A00,6211.17,US Dollar,6211.17,US Dollar,Cheque,0
2022/08/01 00:17,11,803621800,11,803621800,16.07,US Dollar,16.07,US Dollar,Reinvestment,0
2022/08/01 00:27,382282,834532820,382282,834532820,2669.82,US Dollar,2669.82,US Dollar,Reinvestment,0
2022/08/01 00:09,125106,80A633BA0,125106,80A633BA0,3.77,US Dollar,3.77,US Dollar,Reinvestment,0
2022/08/01 00:13,171397,84BB68F10,171397,84BB68F10,6361.5,US Dollar,6361.5,US Dollar,Reinvestment,0
2022/08/01 00:15,279590,835718E20,279590,835718E20,55630.55,US Dollar,55630.55,US Dollar,Reinvestment,0
2022/08/01 00:27,140160,84EC2BF40,140160,84EC2BF40,13.88,US Dollar,13.88,US Dollar,Reinvestment,0
2022/08/01 00:15,283881,825360140,283881,825360140,3.82,US Dollar,3.82,US Dollar,Reinvestment,0
2022/08/01 00:00,352786,813628E10,352786,813628E10,1319.97,US Dollar,1319.97,US Dollar,Reinvestment,0
2022/08/01 00:01,29689,8040E1840,29689,8040E1840,4.11,US Dollar,4.11,US Dollar,Reinvestment,0
2022/08/01 00:03,25580,802AE7CF0,4011,80454E5A0,45594.37,US Dollar,45594.37,US Dollar,ACH,0
2022/08/01 00:00,13688,80F570B30,13688,80F570B30,4872.1,US Dollar,4872.1,US Dollar,Reinvestment,0
2022/08/01 00:26,20990,80C55CBA0,233487,81534C210,2082.68,US Dollar,2082.68,US Dollar,Cash,0
2022/08/01 00:13,5610,8059F3120,5610,8059F3120,629421.13,US Dollar,629421.13,US Dollar,Reinvestment,0
2022/08/01 00:02,16315,828BFD580,16315,828BFD580,2379.62,US Dollar,2379.62,US Dollar,Reinvestment,0
2022/08/01 00:11,1129033,83ACCBC60,1129033,83ACCBC60,505.55,US Dollar,505.55,US Dollar,Reinvestment,0
2022/08/01 00:01,22898,8011BA7B0,22898,8011BA7B0,11.09,Euro,11.09,Euro,Reinvestment,0
2022/08/01 00:18,18822,80C8419A0,111077,8104E3C00,13726.62,US Dollar,13726.62,US Dollar,Credit Card,0
2022/08/01 00:28,120788,80B7E0E20,120788,80B7E0E20,15.33,US Dollar,15.33,US Dollar,Reinvestment,0
2022/08/01 00:14,1226,800EFC9B0,1226,800EFC9B0,10818.04,US Dollar,9232.11,Euro,ACH,0
2022/08/01 00:22,114976,8094D35F0,114976,8094D35F0,23.93,US Dollar,23.93,US Dollar,Reinvestment,0
2022/08/01 00:07,179511,847FD0C20,179511,847FD0C20,23.37,US Dollar,23.37,US Dollar,Reinvestment,0
2022/08/01 00:24,210658,807D4AAF0,210658,807D4AAF0,23.44,US Dollar,23.44,US Dollar,Reinvestment,0
2022/08/01 00:22,2107829,84DD4D3B0,2107829,84DD4D3B0,31829.63,US Dollar,31829.63,US Dollar,Reinvestment,0
2022/08/01 00:00,10057,81AF5D710,169917,8218F1230,1499.36,US Dollar,1499.36,US Dollar,Cheque,0
2022/08/01 00:07,225000,81482BBC0,225000,81482BBC0,4.87,US Dollar,4.87,US Dollar,Reinvestment,0
2022/08/01 00:08,34513,802039D40,34513,802039D40,35041.84,Euro,35041.84,Euro,Reinvestment,0
2022/08/01 00:16,111742,830EFE590,119211,80F5B9290,36.97,US Dollar,36.97,US Dollar,Credit Card,0
2022/08/01 00:16,362352,816D249F0,362352,816D249F0,70.41,US Dollar,70.41,US Dollar,Reinvestment,0
2022/08/01 00:05,3111748,847FAF4D0,3111748,847FAF4D0,22747.39,US Dollar,22747.39,US Dollar,Reinvestment,0
2022/08/01 00:19,118669,826A7C890,25640,84FA35750,115.0,US Dollar,115.0,US Dollar,Credit Card,0
2022/08/01 00:09,7770,809697F70,123621,809697730,6343296.0,US Dollar,6343296.0,US Dollar,ACH,0
2022/08/01 00:11,110059,804032340,110059,804032340,92476.29,US Dollar,92476.29,US Dollar,Reinvestment,0
2022/08/01 00:06,18398,80AD60400,18398,80AD60400,2059.73,US Dollar,2059.73,US Dollar,Reinvestment,0
2022/08/01 00:20,235792,82EFAE610,235792,82EFAE610,21.53,US Dollar,21.53,US Dollar,Reinvestment,0
2022/08/01 00:15,146906,840BCC240,146906,840BCC240,486.97,US Dollar,486.97,US Dollar,Reinvestment,0
2022/08/01 00:11,17364,802F9B3F0,17364,802F9B3F0,12.77,US Dollar,12.77,US Dollar,Reinvestment,0
2022/08/01 00:11,25507,828B47500,25507,828B47500,149277.11,US Dollar,149277.11,US Dollar,Reinvestment,0
2022/08/01 00:18,4609,8029E0FB0,4609,8029E0FB0,12.43,Euro,12.43,Euro,Reinvestment,0
2022/08/01 00:05,166299,8230CDAF0,166299,8230CDAF0,265003.19,US Dollar,265003.19,US Dollar,Reinvestment,0
2022/08/01 00:14,544,84D23DCE0,544,84D23DCE0,636.5,US Dollar,636.5,US Dollar,Reinvestment,0
2022/08/01 00:03,25828,8028549B0,15572,802B8CC60,1311.02,Euro,1311.02,Euro,Cash,0
2022/08/01 00:20,328352,81972D550,328352,81972D550,4332.7,US Dollar,4332.7,US Dollar,Reinvestment,0
2022/08/01 00:16,0,8073A2200,0,8073A2200,11414.42,US Dollar,11414.42,US Dollar,Reinvestment,0
2022/08/01 00:09,12696,8019DE720,12696,8019DE720,52317.55,US Dollar,52317.55,US Dollar,Reinvestment,0
2022/08/01 00:29,346114,8332032F0,346114,8332032F0,35.78,US Dollar,35.78,US Dollar,Reinvestment,0
2022/08/01 00:09,325651,813AFE330,325651,813AFE330,1109.21,US Dollar,1109.21,US Dollar,Reinvestment,0
2022/08/01 00:03,18252,80DD7C320,18252,80DD7C320,17.67,US Dollar,17.67,US Dollar,Reinvestment,0
2022/08/01 00:21,1831,804BE3710,4214,805F02BC0,29452.7,US Dollar,29452.7,US Dollar,Credit Card,0
2022/08/01 00:17,25828,82BC89420,25828,82BC89420,210847.01,US Dollar,210847.01,US Dollar,Reinvestment,0
2022/08/01 00:01,2147659,83D9A1E50,2147659,83D9A1E50,3882.65,US Dollar,3882.65,US Dollar,Reinvestment,0
2022/08/01 00:19,31415,822A255F0,31415,822A255F0,33550.99,US Dollar,33550.99,US Dollar,Reinvestment,0
2022/08/01 00:13,127707,8246A0B50,127707,8246A0B50,994.72,US Dollar,994.72,US Dollar,Reinvestment,0
2022/08/01 00:16,347478,81D132DB0,171524,81D1326D0,931.31,US Dollar,931.31,US Dollar,ACH,0
2022/08/01 00:27,323413,81983B360,15027,81983B130,4368.43,US Dollar,4368.43,US Dollar,ACH,0
2022/08/01 00:10,9376,83A2549D0,9376,83A2549D0,19.91,US Dollar,19.91,US Dollar,Reinvestment,0
2022/08/01 00:23,196701,8251ABA20,196701,8251ABA20,21179.92,US Dollar,21179.92,US Dollar,Reinvestment,0
2022/08/01 00:08,24555,80324E170,126831,80AE43E30,660111.4,US Dollar,660111.4,US Dollar,Cheque,0
2022/08/01 00:15,170779,850681DE0,170779,850681DE0,21.64,US Dollar,21.64,US Dollar,Reinvestment,0
2022/08/01 00:01,25642,806634E50,282903,82A614950,951.82,US Dollar,951.82,US Dollar,Credit Card,0
2022/08/01 00:22,4563,801B7FB60,4563,801B7FB60,23.78,US Dollar,23.78,US Dollar,Reinvestment,0
2022/08/01 00:17,2129142,84A594EA0,2129142,84A594EA0,5.79,US Dollar,5.79,US Dollar,Reinvestment,0
2022/08/01 00:20,90072,828700560,90072,828700560,382049.39,US Dollar,382049.39,US Dollar,Reinvestment,0
2022/08/01 00:04,57365,82292C700,264256,833B1F140,5014.11,US Dollar,5014.11,US Dollar,Wire,0
2022/08/01 00:24,57486,81AB10FB0,57486,81AB10FB0,6220.62,US Dollar,6220.62,US Dollar,Reinvestment,0
