Time,Date,Sender_account,Receiver_account,Amount,Payment_currency,Received_currency,Sender_bank_location,Receiver_bank_location,Payment_type,Is_laundering,Laundering_type
17:59:33,2022-11-27,6875184773.0,2080680825.0,6279.77,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
10:45:22,2022-11-21,2457512470.0,2025458241.0,6382.15,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
21:32:05,2022-10-20,2443251341.0,3594087616.0,1491.82,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
21:46:08,2023-05-11,7006934716.0,1910966405.0,181.63,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
17:15:30,2022-10-15,5311089132.0,5936329124.0,1200.85,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
12:52:08,2023-01-28,1107016417.0,1743672051.0,33009.16,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
14:31:45,2022-12-26,341540842.0,5572883337.0,1439.38,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
17:17:10,2023-03-30,3894885064.0,9606711961.0,31273.47,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Small_Fan_Out
11:48:13,2023-04-22,5722076649.0,23349717.0,6050.6,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Small_Fan_Out
18:56:28,2023-03-14,7845655162.0,6390597690.0,942.86,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Small_Fan_Out
16:51:24,2023-01-14,4326633137.0,7049109861.0,5228.5,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
08:53:06,2022-10-11,1982329502.0,6838654057.0,465.58,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
13:33:00,2023-05-07,6059318090.0,1597718929.0,532.29,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
13:13:36,2022-12-17,5435616332.0,7959990971.0,11732.28,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
12:57:17,2023-03-10,554241458.0,3582562876.0,87.76,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
14:58:27,2023-02-23,8957461886.0,1929458487.0,558.76,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
22:15:27,2022-10-15,5321321560.0,8813072705.0,375.67,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
06:58:20,2023-01-25,7835966985.0,9607617459.0,3114.72,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
08:45:51,2023-04-18,770827701.0,7235255976.0,2778.46,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
09:41:14,2023-04-28,6397055846.0,9526252760.0,315.84,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
20:39:26,2023-05-06,9633116656.0,866373355.0,3443.02,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Small_Fan_Out
19:19:32,2022-11-19,8014437282.0,8540459668.0,2188.87,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Small_Fan_Out
21:48:30,2023-04-08,1887745150.0,9458308499.0,1794.89,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
15:06:09,2022-12-16,8269132217.0,1705783248.0,562.1,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
12:13:17,2023-02-22,7596828554.0,7882585962.0,2230.42,UK pounds,Euro,UK,Austria,Cross-border,0.0,Normal_Small_Fan_Out
20:30:20,2022-10-11,8282293498.0,7167426945.0,2033.47,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
18:15:13,2023-03-29,2325635459.0,7720131809.0,379.3,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
11:57:37,2022-11-09,4903807410.0,409619506.0,2276.08,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
16:49:27,2023-05-26,1038925866.0,9573431087.0,3733.23,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
23:15:44,2023-05-18,7878888253.0,9930237264.0,6183.84,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
12:23:27,2023-04-30,5694670391.0,6202275924.0,955.87,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
05:24:40,2022-12-23,5388927862.0,3996922789.0,13872.45,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
19:27:32,2022-12-26,4700146656.0,2438351945.0,3815.26,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Small_Fan_Out
10:10:49,2023-03-08,1726662427.0,2520784527.0,453.25,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
15:36:12,2022-12-04,9030303301.0,8755580318.0,383.5,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
17:52:38,2023-01-30,9979498275.0,6767224343.0,129.72,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
15:20:34,2023-01-19,1637576269.0,6893203395.0,1409.39,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
21:40:19,2023-01-23,8043853859.0,9541997992.0,1150.54,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
19:59:10,2023-03-10,8291346104.0,2980025866.0,38396.72,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
17:35:44,2022-12-10,6247598621.0,6129309457.0,5568.47,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Small_Fan_Out
21:07:54,2023-05-19,9274165750.0,58176194.0,35948.04,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
12:00:56,2023-05-10,3779085370.0,8076223659.0,5054.05,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
10:18:50,2023-01-20,1772257032.0,1524123574.0,453.1,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
23:26:13,2023-03-29,6012852243.0,8956576717.0,751.84,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Small_Fan_Out
14:07:46,2023-05-25,3039701576.0,3646693101.0,10134.25,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
16:55:22,2023-05-18,1320529492.0,9271967009.0,14633.06,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
03:26:14,2023-03-15,6182159394.0,3866646615.0,455.74,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
17:06:39,2023-01-16,4936990556.0,628599587.0,363.0,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
18:17:37,2022-11-06,8802573628.0,7209943102.0,2157.17,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Small_Fan_Out
20:37:16,2022-12-06,5627996879.0,5957001824.0,1586.37,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
18:01:15,2022-10-28,648937549.0,2532967689.0,1546.34,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
16:08:35,2023-03-15,199160246.0,2579623576.0,34189.52,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
12:02:24,2023-04-01,1827261019.0,1975956914.0,4709.05,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Small_Fan_Out
19:15:41,2023-04-21,6445996093.0,8469056507.0,30652.11,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
12:21:50,2023-03-02,2746406357.0,464794182.0,1362.92,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
08:50:14,2023-01-20,3963899498.0,6194191609.0,1431.67,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Small_Fan_Out
22:17:12,2022-11-22,7119134102.0,39900462.0,5147.46,UK pounds,Yen,UK,Japan,Cross-border,0.0,Normal_Small_Fan_Out
22:33:33,2023-04-08,7423696304.0,2460821740.0,5810.61,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
09:53:37,2023-01-28,9314916153.0,1210056102.0,1263.25,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Small_Fan_Out
11:30:14,2022-12-17,5588533661.0,294903581.0,385.56,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
23:58:31,2023-05-01,5157997094.0,5657842172.0,2264.6,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
14:50:32,2022-12-09,1672045628.0,4139639749.0,12721.06,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
17:32:56,2023-02-07,2266218982.0,2137875226.0,1156.35,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
12:07:00,2023-04-28,3704832715.0,8295877223.0,24219.37,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
09:10:15,2023-01-05,9764030424.0,2439390616.0,1950.39,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
02:04:27,2022-12-28,8578822420.0,617806546.0,3507.22,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
10:14:25,2023-02-13,2832099832.0,4085207768.0,1348.74,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Small_Fan_Out
02:22:51,2023-03-06,5362449039.0,3868904902.0,5379.7,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Small_Fan_Out
14:09:41,2022-11-14,2975255783.0,9322402963.0,1590.25,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
11:26:13,2022-12-27,4869727771.0,158780700.0,7617.34,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Small_Fan_Out
17:10:08,2023-05-27,8756167682.0,8805852198.0,2863.99,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
11:58:22,2022-12-09,6965433110.0,9368001668.0,3144.92,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
12:55:55,2022-10-27,7278772122.0,928197655.0,2868.41,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
20:29:21,2023-04-22,8621886505.0,6754172027.0,16546.63,UK pounds,Euro,UK,Italy,Cross-border,0.0,Normal_Small_Fan_Out
17:38:12,2023-01-24,1621910850.0,5725747172.0,166.89,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
23:45:34,2022-11-18,1289283089.0,4287222898.0,11680.94,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Small_Fan_Out
14:11:38,2023-04-28,747047182.0,8728786221.0,3642.21,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Small_Fan_Out
19:40:40,2023-03-04,5692420914.0,5782669223.0,1200.07,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
17:35:03,2023-05-20,381870506.0,9281618646.0,25774.14,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
10:55:35,2022-11-26,2297749890.0,3655919090.0,153.25,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
23:03:51,2023-03-09,8265870004.0,6311579067.0,871.84,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
20:48:35,2023-01-12,2341394324.0,8667998306.0,1571.21,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
21:11:14,2022-11-29,2141897242.0,6977069466.0,560.62,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Small_Fan_Out
21:23:47,2023-02-19,7816440666.0,3296325311.0,856.78,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
09:35:42,2023-02-11,7975727233.0,7361668329.0,122.0,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
09:44:27,2023-04-10,3619160166.0,545309572.0,2771.53,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Small_Fan_Out
09:15:56,2023-01-24,9387530683.0,520647716.0,535.62,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
05:36:00,2022-12-23,7107063158.0,8799117205.0,14124.96,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
15:38:40,2023-02-18,8673273037.0,7140804521.0,18910.76,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Small_Fan_Out
14:07:44,2022-11-09,7904321894.0,7746579356.0,2108.16,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
19:31:24,2023-02-14,4611389784.0,7524702969.0,759.76,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
12:40:10,2023-01-08,3991935033.0,6916537719.0,5096.13,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
21:32:48,2023-01-04,5679642573.0,8065676487.0,2615.38,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
12:56:07,2023-04-12,1555311880.0,3279450696.0,1617.13,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
23:01:12,2023-01-19,4460344223.0,4829040397.0,1654.77,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
10:46:15,2023-03-11,4511578119.0,9355619654.0,10376.13,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
14:56:45,2022-11-04,9953821479.0,2187404040.0,1020.37,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
04:55:22,2023-03-28,5685423755.0,3940732445.0,15410.18,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
20:32:32,2023-02-07,7700215720.0,1439340037.0,6559.86,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
21:58:58,2022-11-17,8143659093.0,139788277.0,75.76,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
11:53:32,2022-11-10,7893648567.0,6155995688.0,1181.45,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Small_Fan_Out
21:33:56,2022-12-09,4039273849.0,6325841690.0,2815.28,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
18:16:32,2023-01-06,3774143449.0,7982088518.0,2843.59,UK pounds,Euro,UK,Netherlands,Cross-border,0.0,Normal_Small_Fan_Out
20:11:30,2023-05-18,6799175447.0,38906913.0,7965.06,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
11:43:50,2022-10-15,8798952858.0,4127254865.0,19472.16,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
21:41:08,2022-11-22,592101905.0,2600710182.0,1256.19,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
06:01:14,2022-12-07,5772390897.0,4966096412.0,3534.15,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
08:51:08,2023-05-08,516312453.0,7586666771.0,327.26,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Small_Fan_Out
18:12:01,2023-01-31,2408257797.0,5861658787.0,2775.77,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
19:34:21,2023-04-23,8341393477.0,5463532700.0,117.35,Euro,UK pounds,Spain,UK,Cross-border,0.0,Normal_Small_Fan_Out
18:33:18,2022-10-14,9006409234.0,9402264184.0,2278.01,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
00:36:46,2023-05-15,2170161481.0,8596344636.0,8340.31,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
12:53:06,2023-05-08,6418146795.0,7932742641.0,564.94,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
15:40:21,2023-04-18,6990532062.0,5013164934.0,1783.51,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
20:11:46,2023-05-19,6265226075.0,8185750087.0,498.38,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
16:50:06,2022-12-15,139659700.0,9114605395.0,3847.99,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
23:53:51,2023-05-29,8751864876.0,1485870949.0,1426.63,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
10:13:26,2023-01-15,789848039.0,6359027340.0,3597.09,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
12:12:41,2022-11-05,2775549710.0,87974925.0,2151.07,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Small_Fan_Out
21:29:44,2023-03-13,2563576645.0,9410064050.0,26000.26,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Small_Fan_Out
17:22:37,2022-11-06,3369998516.0,1354029598.0,4414.97,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
16:24:08,2023-04-19,2076637514.0,1606234184.0,2436.54,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Small_Fan_Out
10:08:30,2023-03-27,5693138862.0,2656654978.0,16873.42,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
10:19:47,2023-04-09,4085477045.0,6907366362.0,5356.39,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
17:55:53,2022-12-19,686150804.0,9195922881.0,351.55,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Small_Fan_Out
19:25:44,2023-03-15,5557726100.0,2940280727.0,315.84,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Small_Fan_Out
02:15:00,2023-05-18,9017429976.0,5964045406.0,6476.9,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Small_Fan_Out
16:59:59,2022-12-31,5580671246.0,1225428235.0,6022.65,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
12:38:16,2023-02-10,8635965515.0,1339969560.0,710.92,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
05:48:14,2022-11-04,2368445774.0,4287917089.0,634.74,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
09:33:12,2023-04-04,7952565397.0,898237418.0,15091.28,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
11:02:50,2022-10-08,7247271662.0,7526951668.0,335.75,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
06:07:28,2023-01-03,4023339274.0,7038141408.0,2052.54,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
10:11:47,2023-04-04,4179671957.0,1959872684.0,4427.97,Naira,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
15:31:10,2023-05-08,8789374426.0,1479614955.0,3847.84,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
19:35:16,2023-03-24,2053336758.0,264768463.0,554.33,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Small_Fan_Out
19:56:10,2022-11-02,3256693555.0,6532046955.0,1873.86,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
08:58:32,2023-04-30,2465841512.0,8865617953.0,2133.2,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
10:42:50,2023-04-17,3461570007.0,1988753786.0,4690.19,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
14:06:01,2022-10-17,4229979736.0,5595768982.0,839.01,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
20:08:11,2023-04-24,1788087785.0,262532453.0,18652.11,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Small_Fan_Out
22:56:33,2023-05-02,8819643501.0,4137461326.0,2794.14,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
04:31:21,2023-03-19,4027844336.0,4317379111.0,2006.13,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
17:38:02,2022-12-31,3499463538.0,3378599364.0,2542.08,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
23:27:24,2023-04-14,2750015931.0,9767335296.0,968.47,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
10:02:21,2022-11-19,8615334028.0,4324208715.0,3455.86,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
09:29:50,2022-10-28,2550374271.0,2936256555.0,2126.92,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
22:41:11,2023-01-31,3264281685.0,2613856606.0,6164.5,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
14:02:04,2023-05-12,5027448664.0,3275224717.0,9219.49,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
09:13:45,2023-03-20,453432242.0,621733888.0,2143.1,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
11:41:53,2022-11-05,9231965389.0,4883803837.0,10915.61,Euro,UK pounds,France,UK,Cross-border,0.0,Normal_Small_Fan_Out
17:27:14,2023-05-06,5792373404.0,9094451509.0,1797.93,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
01:30:40,2022-12-25,1116458518.0,6292211833.0,2210.73,UK pounds,Naira,UK,Nigeria,Cross-border,0.0,Normal_Small_Fan_Out
08:42:30,2023-01-25,3685617872.0,7496759155.0,2052.92,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Small_Fan_Out
16:14:22,2022-12-05,7797060501.0,5146052332.0,6848.73,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Small_Fan_Out
16:06:35,2023-04-20,7824430266.0,9871955450.0,13311.99,UK pounds,Albanian lek,UK,Albania,Cross-border,0.0,Normal_Small_Fan_Out
11:20:46,2022-11-27,5201907140.0,1520621928.0,683.2,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
10:32:46,2022-12-12,1160159075.0,3783528082.0,452.9,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
08:45:48,2023-04-28,4133474262.0,1695732689.0,1577.91,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
18:15:16,2022-12-18,4456776934.0,9532649357.0,1715.38,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
01:26:01,2023-04-02,2507770186.0,1768696624.0,8510.38,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
09:04:31,2023-03-18,2091857015.0,4785680663.0,480.39,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Small_Fan_Out
12:54:25,2023-01-18,309806086.0,7199082480.0,30841.38,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Small_Fan_Out
20:00:01,2022-11-15,6852182033.0,2451337329.0,1404.0,UK pounds,Albanian lek,UK,Albania,Cross-border,0.0,Normal_Small_Fan_Out
16:22:15,2022-10-09,887312385.0,8236206628.0,5076.22,Swiss franc,UK pounds,UK,UK,Credit card,0.0,Normal_Small_Fan_Out
11:20:00,2023-05-21,3227833852.0,3104385959.0,7920.3,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
20:39:44,2023-05-24,1089586857.0,8786898604.0,564.28,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
17:34:07,2022-11-18,124888170.0,2172481419.0,2200.89,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
18:46:05,2023-05-18,987490617.0,1685944307.0,7099.85,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
19:22:24,2023-02-23,1973712222.0,1694219071.0,4722.52,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
23:28:40,2023-04-14,5632644511.0,3723348757.0,1292.57,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Small_Fan_Out
15:50:26,2023-05-14,7241442795.0,7872252219.0,5460.86,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
14:38:26,2023-03-02,7597465145.0,7062027762.0,940.71,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
08:11:42,2023-03-29,6035815939.0,8658573534.0,170.55,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
09:15:02,2023-05-24,7995675158.0,7606522103.0,34005.19,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
22:22:37,2023-02-24,2173814957.0,5886776960.0,2872.39,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Small_Fan_Out
13:06:32,2022-12-29,9486997912.0,6382283519.0,474.94,Pakistani rupee,UK pounds,Pakistan,UK,Cross-border,0.0,Normal_Small_Fan_Out
03:18:35,2023-02-07,5147928141.0,575248828.0,2142.25,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
22:03:12,2023-02-13,8875819672.0,4402576486.0,2701.04,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
19:01:53,2022-10-31,1877722288.0,3213069056.0,289.66,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
17:27:22,2022-12-30,8766769999.0,4946629292.0,336.64,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Small_Fan_Out
16:43:49,2023-05-30,624030860.0,2801031496.0,2008.25,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
10:34:28,2023-04-26,9234547818.0,562392071.0,1235.2,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
10:40:41,2022-10-21,8143677299.0,2638702224.0,44019.42,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
09:23:58,2022-12-12,1180564590.0,9162426464.0,5322.76,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
16:29:50,2022-10-17,1019885327.0,9072821072.0,7540.75,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
23:50:44,2023-02-11,2472727778.0,1592254153.0,4172.09,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
16:11:15,2023-03-04,3169857053.0,2250071473.0,8002.92,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
10:02:20,2022-10-15,8188003704.0,6118631824.0,3501.99,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
20:53:49,2022-10-22,4112672187.0,8800850720.0,688.02,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
01:47:01,2023-02-04,9126262604.0,20810282.0,1401.38,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
08:31:40,2022-11-28,1306919129.0,2255404784.0,2058.05,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
