Time,Date,Sender_account,Receiver_account,Amount,Payment_currency,Received_currency,Sender_bank_location,Receiver_bank_location,Payment_type,Is_laundering,Laundering_type
14:53:11,2023-05-01,8577924928,8410208752,17592.36,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
15:46:43,2023-05-05,4587095640,461009194,11124.71,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Deposit-Send
12:28:55,2023-02-25,2109877908,5634715062,4781.97,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Deposit-Send
12:46:54,2023-08-17,8922806679,5187946688,5178.09,UK pounds,Euro,UK,Spain,Cross-border,0,Normal_Group
21:29:19,2022-10-13,8078880434,4014748430,11422.25,UK pounds,UK pounds,UK,UK,Debit card,1,Layered_Fan_Out
19:39:57,2023-07-26,4121324384,1630227373,127.06,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
17:05:41,2022-12-12,3675852846,1501847079,20614.46,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
07:30:55,2023-08-11,3827836542,5603212401,116.38,UK pounds,Moroccan dirham,UK,Morocco,Cash Withdrawal,1,Cash_Withdrawal
10:38:05,2023-05-10,2911021407,3790148325,4981.74,Naira,UK pounds,Nigeria,UK,Cross-border,1,Structuring
23:32:04,2023-02-26,9406364392,2116041525,156.33,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
17:47:26,2023-02-23,9243416173,7689278070,12769.33,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
18:31:50,2022-11-08,4525762763,4741779159,10559.04,UK pounds,UK pounds,UK,UK,Debit card,1,Stacked Bipartite
09:32:15,2023-03-01,117227648,7891001913,9900.58,UK pounds,UK pounds,UK,UK,Cheque,1,Layered_Fan_In
18:25:18,2023-04-12,845322407,9517922369,3527.66,UK pounds,UK pounds,UK,UK,Debit card,1,Structuring
12:25:20,2023-07-05,4281331023,1491129936,9798.48,Albanian lek,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
01:00:27,2023-01-08,6296227739,6890773508,5558.53,UK pounds,UK pounds,UK,UK,Cheque,1,Structuring
18:49:38,2022-10-19,1202445209,7567990588,56530.19,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Mutual
22:40:29,2022-10-10,5617532830,4497771501,3985.42,Mexican Peso,Naira,Mexico,Nigeria,Cross-border,1,Structuring
23:05:16,2023-07-23,1179940769,2987279234,5265.1,Naira,UK pounds,UK,UK,Cheque,1,Structuring
22:21:42,2023-04-21,7306182537,4449986934,219.11,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
08:13:16,2023-07-06,8069810316,6911950983,2679.85,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
09:58:05,2023-07-16,4839153231,4966937734,1031.01,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
10:48:30,2023-07-18,5973575560,8428712671,38413.01929646899,UK pounds,UK pounds,UK,UK,Credit card,1,Cycle
10:30:38,2023-06-14,3890512015,1925953413,134.46,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
12:46:14,2022-10-07,5748489103,5971760311,3252.35,UK pounds,US dollar,UK,USA,Cross-border,1,Behavioural_Change_1
21:05:43,2023-04-06,887081262,1481813149,75.82,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
08:14:08,2023-08-04,6394547764,4142649462,1756.97,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
12:21:06,2023-07-07,8522490087,8554896304,1955.29,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
16:14:16,2023-03-02,7714136094,3395603603,4481.95,UK pounds,UK pounds,UK,UK,Cheque,1,Bipartite
16:58:40,2022-11-15,4525011568,1015594108,12146.24,UK pounds,UK pounds,UK,UK,Debit card,1,Stacked Bipartite
09:30:20,2023-01-09,9203252935,2914294752,12517.0,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Deposit-Send
13:31:44,2023-07-12,7147448786,5557620276,182.69,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
21:36:52,2022-11-03,2371114403,2251410641,458.15,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
12:48:45,2023-08-11,5891992617,3264472191,5955.95,UK pounds,Yen,UK,UK,Cheque,1,Stacked Bipartite
21:06:01,2023-07-27,3433506087,473677225,104.67,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
14:35:10,2023-02-12,8622635049,4007288126,4043.29,UK pounds,UK pounds,UK,UK,ACH,1,Structuring
04:18:59,2023-08-18,2607589340,8631346450,371.66,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
15:47:18,2023-02-07,5669121032,9857416880,2394.89,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Deposit-Send
23:11:50,2023-05-29,5443026554,3603890477,57411.377104796455,UK pounds,UK pounds,UK,UK,ACH,1,Cycle
20:48:05,2023-07-04,2890776780,3185306957,5754.42,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
14:18:29,2022-11-17,2630898888,7914456506,1446.38,Euro,UK pounds,France,UK,Cross-border,0,Normal_Small_Fan_Out
21:43:28,2023-05-18,6145026715,8134515972,34919.35090394436,UK pounds,UK pounds,UK,UK,Cheque,1,Cycle
09:06:21,2023-04-14,5915028518,5265940700,3474.72,UK pounds,Yen,UK,Japan,Cross-border,1,Deposit-Send
19:26:09,2022-12-05,2691277955,7253035220,7618.43,UK pounds,UK pounds,UK,UK,Debit card,1,Layered_Fan_Out
16:22:34,2022-12-09,265022275,2990321432,9602.09,UK pounds,UK pounds,UK,UK,Debit card,1,Fan_Out
10:43:50,2023-05-05,7060116598,5571463983,1041.0,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Periodical
16:19:55,2022-11-11,335316577,8553918468,12100.6,Euro,UK pounds,Austria,UK,Cross-border,0,Normal_Fan_In
13:52:50,2022-12-22,7750136239,869224722,13824.83,UK pounds,Indian rupee,UK,UK,Cheque,0,Normal_Small_Fan_Out
07:03:45,2023-08-15,7401327478,4336451277,3796.77,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
12:39:02,2023-03-06,979346548,5010989942,5229.07,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
10:39:09,2023-02-14,1777421133,9449320176,5195.5,UK pounds,UK pounds,UK,UK,Debit card,1,Layered_Fan_Out
18:04:06,2022-11-23,5938466125,4554542098,10116.71,UK pounds,Swiss franc,UK,Switzerland,Cross-border,0,Normal_Fan_Out
17:18:21,2023-05-24,5868277189,3568159252,6563.95,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Group
12:37:12,2023-02-23,955267597,4967731346,27284.35,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
23:17:16,2023-04-26,3311264943,9673253200,3940.25,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Group
11:57:43,2022-12-10,4292608254,9230763652,16651.99,UK pounds,US dollar,UK,UK,ACH,1,Layered_Fan_In
19:38:04,2023-04-08,5217451451,9517922369,3594.27,UK pounds,UK pounds,UK,UK,Credit card,1,Structuring
10:03:03,2023-01-12,2510647780,281946850,2349.67,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
03:44:57,2022-12-26,7516282145,5715771307,5283.99,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
08:57:16,2023-01-05,6891062860,3583758962,7818.74,UK pounds,Albanian lek,UK,Albania,Cross-border,1,Deposit-Send
22:08:52,2023-05-17,2111211932,1839408835,166.75,UK pounds,Pakistani rupee,UK,Pakistan,Cash Withdrawal,1,Cash_Withdrawal
08:50:54,2023-05-25,4829881962,6399000567,15781.036887111228,US dollar,UK pounds,UK,UK,Credit card,1,Layered_Fan_Out
18:06:59,2023-08-17,5520244459,1904850891,2248.75,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
11:37:01,2023-06-26,1283744664,4121351921,8725.09,UK pounds,UK pounds,UK,UK,ACH,1,Scatter-Gather
03:19:24,2023-01-24,2138505015,4096476995,3108.25,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
12:51:41,2023-08-18,3215318479,6855482173,1481.64,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
12:22:13,2023-02-25,1759170218,9749980386,1252.13,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Deposit-Send
05:46:07,2023-05-08,4159678387,270405806,121.97,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
13:04:44,2022-11-15,1393796979,6096368517,3082.82,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
15:43:24,2023-08-11,6789925766,2266218982,5589.8,UK pounds,Moroccan dirham,UK,Morocco,Cross-border,1,Deposit-Send
13:59:08,2023-05-12,7629331908,8076979449,5624.34,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
05:58:19,2022-10-14,6381030298,9553458659,37.6,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
17:25:45,2023-07-07,6669852230,6335694017,2872.11,UK pounds,Turkish lira,UK,Turkey,Cross-border,1,Behavioural_Change_2
22:03:00,2023-06-15,1171302146,6519798386,6899.350689026098,UK pounds,UK pounds,UK,UK,ACH,1,Scatter-Gather
12:12:26,2023-08-21,1072791854,8271766732,5897.53,Euro,UK pounds,Italy,UK,Cross-border,1,Stacked Bipartite
20:41:25,2023-04-30,4705884505,5433582130,12264.60954811159,UK pounds,UK pounds,UK,UK,Cheque,1,Scatter-Gather
22:37:59,2023-02-09,9788361984,3434490217,5708.65,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
11:20:59,2023-02-09,7135588068,3474569692,3471.14,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
17:40:22,2023-05-05,887081262,1481813149,54.55,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
11:34:27,2023-03-11,4214914273,139298193,18901.91,UK pounds,UK pounds,UK,UK,ACH,1,Layered_Fan_In
09:58:52,2022-10-11,3979625953,9369763023,9308.55,UK pounds,UK pounds,UK,UK,Cheque,1,Stacked Bipartite
18:13:53,2023-06-17,2357599526,9448909675,954.51,UK pounds,Swiss franc,UK,Switzerland,Cross-border,1,Behavioural_Change_1
20:38:39,2023-05-03,1614632149,4915289851,66823.58832796916,Euro,UK pounds,Spain,UK,Cross-border,1,Layered_Fan_In
00:08:01,2023-06-21,5321321560,8994694059,13223.37,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
23:20:17,2022-11-21,1278425401,9931539215,4402.06,UK pounds,Moroccan dirham,UK,Morocco,Cross-border,1,Deposit-Send
07:48:30,2022-12-15,4347993154,9857617767,3736.73,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
17:07:42,2023-05-15,2124816391,94524797,169.76,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
18:07:19,2023-03-21,8574201508,2973517325,499.81,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
09:55:33,2023-05-02,1134452677,2574796508,469.28,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
17:25:04,2023-06-09,6722317771,9714386848,9343.6,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
23:42:23,2023-04-16,6023906008,9381002187,8569.95,UK pounds,UK pounds,UK,UK,Credit card,1,Bipartite
15:50:19,2023-07-04,4515810166,2327949023,5723.01,UK pounds,UK pounds,UK,UK,Debit card,1,Structuring
22:11:22,2023-03-05,6320378877,2778154842,474.8,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
21:11:49,2023-01-20,5104637800,7782575115,41.15,UK pounds,Mexican Peso,UK,Mexico,Cash Withdrawal,1,Cash_Withdrawal
10:27:42,2023-08-01,133396548,4034953237,9963.4,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
22:29:22,2023-05-24,1416418992,5213928125,3788.89,UK pounds,Albanian lek,UK,Albania,Cross-border,1,Deposit-Send
09:52:40,2023-07-24,1343305396,315360773,1936.48,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
14:42:17,2023-06-18,5607311289,8009642941,4024.91,UK pounds,Pakistani rupee,UK,Pakistan,Cross-border,1,Behavioural_Change_2
16:37:43,2023-02-01,8671953525,1454107110,7078.236291268324,UK pounds,Euro,UK,Italy,Cross-border,1,Scatter-Gather
13:11:18,2023-07-05,8559630753,3261246287,2628.94,UK pounds,Naira,UK,Nigeria,Cross-border,1,Deposit-Send
09:04:12,2023-07-17,8055704435,411562544,30229.15,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
15:09:48,2023-04-19,6006732709,5317451855,649.05,UK pounds,Euro,UK,Netherlands,Cross-border,1,Behavioural_Change_1
11:16:55,2023-05-11,4159678387,270405806,144.46,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
12:44:26,2023-01-13,2510647780,281946850,1150.85,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
22:12:17,2022-11-10,727716979,2342891122,5879.37,UK pounds,UK pounds,UK,UK,ACH,1,Stacked Bipartite
21:29:45,2022-12-06,2247370907,2176034287,339.39,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
22:17:48,2023-03-26,8143104878,5787966726,5685.5,UK pounds,Pakistani rupee,UK,UK,Debit card,1,Layered_Fan_In
09:47:11,2023-03-27,9309422280,413592037,13908.78,UK pounds,Indian rupee,UK,India,Cross-border,1,Bipartite
14:40:14,2023-02-08,922331203,1944041372,10253.0,UK pounds,Yen,UK,Japan,Cross-border,0,Normal_Fan_Out
04:45:17,2022-11-09,7661246237,3753716546,432.88,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
06:32:20,2023-03-11,4159678387,270405806,135.23,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
19:08:44,2023-05-20,1004291387,9372637628,5734.58,UK pounds,Pakistani rupee,UK,Pakistan,Cross-border,1,Behavioural_Change_2
17:56:06,2022-10-17,6545638988,4723035903,3671.3,Euro,Euro,France,Italy,Cross-border,1,Structuring
16:31:56,2023-04-15,1234467342,9852893990,5415.87,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
08:54:05,2022-12-19,5262095561,927895922,1487.39,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
15:42:37,2023-07-04,3674564542,4998213450,2484.41,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
12:43:12,2022-12-14,7223098086,3612843626,6041.2,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
09:55:42,2023-03-21,1970777900,4446853633,1050.04,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
03:04:08,2023-07-20,9593855252,6582275961,335.31,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
11:28:30,2023-06-16,4720798609,4195408230,4257.14,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
23:42:45,2022-10-08,142007788,9696157978,4559.64,UK pounds,UK pounds,UK,UK,Debit card,1,Structuring
10:59:34,2022-10-29,6974332253,8060121943,16987.03,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Deposit-Send
22:51:37,2022-10-15,3764972093,5183998157,102217.56,UK pounds,Naira,UK,Nigeria,Cross-border,1,Single_large
07:40:37,2022-12-12,3843467058,1887745150,5120.64,UK pounds,Moroccan dirham,UK,Morocco,Cross-border,0,Normal_Fan_In
12:51:37,2023-04-18,1614084460,6985374793,2130.26,UK pounds,UK pounds,UK,UK,ACH,1,Structuring
15:46:45,2022-11-21,4503049074,2817594182,3657.65,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
08:55:34,2023-02-24,4021068185,634672643,71.27,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
13:34:57,2022-12-13,3325370805,7520119517,7285.53,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
21:03:11,2023-05-05,3541847942,1721684463,2210.35,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Group
13:20:41,2022-12-08,5373204111,6644875389,9044.98,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
08:15:12,2023-03-06,8337640405,8899455774,8480.729895072398,UK pounds,UK pounds,UK,UK,Cheque,1,Layered_Fan_Out
11:04:38,2023-02-10,3549895554,8793643150,2617.56,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
13:40:21,2023-02-23,7894209249,8148564988,9263.45,UK pounds,Moroccan dirham,UK,Morocco,Cross-border,1,Layered_Fan_In
13:30:03,2023-01-15,8995179802,8411678470,6067.237197425653,UK pounds,Moroccan dirham,UK,Morocco,Cross-border,1,Cycle
22:33:55,2023-05-25,6257679576,9640167570,1627.92,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
21:39:10,2023-05-10,7350260408,4095917483,242.18,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
11:00:54,2022-11-25,9985253024,1109703658,1791.84,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
23:59:53,2023-02-14,7148349987,8731448401,6936.01,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
20:24:37,2022-10-24,7459299368,6508709163,913.54,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
16:07:34,2023-04-02,3766620733,2624708285,4094.57,UK pounds,UK pounds,UK,UK,Debit card,1,Fan_In
02:30:19,2023-07-11,8848140810,3056469647,4746.06,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
09:49:00,2023-08-15,6387849744,2758015039,51.4,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,Normal_Cash_Withdrawal
16:01:41,2023-05-27,5663756575,4821757624,5317.96,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Deposit-Send
21:19:51,2023-06-07,3566076941,9867424222,25216.23,UK pounds,Euro,UK,Netherlands,Cross-border,1,Fan_Out
16:03:48,2023-06-06,4779352309,691534642,43.02,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
13:07:02,2023-02-07,7348628821,3069250955,5220.81,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
11:28:26,2022-11-09,5102951963,7447346855,21164.14,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
10:10:56,2023-01-09,7454339047,7177841685,5503.493581164103,UK pounds,Albanian lek,UK,UK,ACH,1,Layered_Fan_Out
07:12:58,2022-10-20,8639761492,3869563621,4317.11,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
20:31:56,2022-12-31,7178465694,6861261309,15193.17,UK pounds,UK pounds,UK,UK,Cheque,1,Layered_Fan_In
03:48:19,2022-10-23,3885905606,5187141445,2699.51,UK pounds,Dirham,UK,UAE,Cross-border,1,Behavioural_Change_1
08:06:12,2023-05-08,4319679358,4914066735,9465.89,UK pounds,UK pounds,UK,UK,Cheque,1,Cycle
17:18:42,2023-05-29,7587963408,6165249525,184222.95,UK pounds,UK pounds,UK,UK,Cheque,1,Single_large
21:30:00,2023-08-21,2734238828,7031130714,7186.89,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
09:43:38,2023-05-16,9634559331,8020264563,1041.05,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
13:23:12,2023-02-16,6204870445,4701865167,2495.94,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
05:21:16,2022-11-07,9716797685,8606276808,1448.53,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
16:10:55,2023-06-12,6814678454,1285812395,8472.6,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
11:03:41,2023-04-13,9593855252,6582275961,263.66,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
17:22:59,2023-06-05,5197451110,5574557557,6868.78,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
18:05:51,2023-06-26,9433043443,6251401807,45455.43,UK pounds,UK pounds,UK,UK,Debit card,1,Gather-Scatter
03:15:41,2023-06-16,5108529656,7615218409,6334.56,UK pounds,Dirham,UK,UAE,Cross-border,1,Deposit-Send
17:48:13,2022-12-02,5535491870,5545611367,6231.04,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
08:29:41,2023-05-19,3864360347,7262678088,135.91,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
21:12:47,2022-11-02,5196620208,2960052525,18250.02,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
12:29:13,2023-04-25,2430517527,3556446546,7910.53,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
15:46:03,2022-10-30,3001717656,327091555,19583.64,UK pounds,UK pounds,UK,UK,Debit card,1,Gather-Scatter
18:48:49,2023-02-24,195599290,7836382668,6380.75,UK pounds,UK pounds,UK,UK,Debit card,1,Bipartite
12:27:04,2022-10-30,660217139,2058371508,4782.27,UK pounds,UK pounds,UK,UK,ACH,1,Fan_In
18:55:31,2023-01-27,7600324025,7911779746,3274.6189958909385,Euro,Albanian lek,Netherlands,Albania,Cross-border,1,Scatter-Gather
12:06:43,2022-12-13,6219252225,8115652816,6007.32,UK pounds,UK pounds,UK,UK,Cheque,1,Gather-Scatter
12:48:20,2023-07-22,3950352859,9955315766,14630.79,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Group
13:16:09,2023-07-13,9276617297,2428299886,8845.01,UK pounds,Euro,UK,Austria,Cross-border,1,Layered_Fan_In
16:52:28,2023-08-14,58682456,4529293174,12721.99,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
09:05:11,2023-03-29,6251757981,4840545105,10679.12,UK pounds,Euro,UK,Austria,Cross-border,0,Normal_Fan_In
10:21:35,2022-11-03,6931240373,6504171590,5248.41,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
13:13:05,2023-08-03,5884852504,3302760648,25631.75,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Deposit-Send
21:27:54,2023-06-18,7503275240,9433043443,9109.25,Pakistani rupee,UK pounds,UK,UK,Debit card,1,Gather-Scatter
13:13:57,2023-04-24,2896677429,6355082331,12517.29,UK pounds,UK pounds,UK,UK,Cheque,1,Fan_In
10:42:08,2023-06-13,7728049674,1906225492,8789.9,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
19:27:14,2023-04-26,1321198619,2424097180,12154.4,UK pounds,UK pounds,UK,UK,Cheque,1,Deposit-Send
07:50:06,2023-05-04,3990750333,5988790750,118.09,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
13:39:55,2023-06-10,5733213825,2159251358,4870.171942627157,UK pounds,Euro,UK,Spain,Cross-border,1,Layered_Fan_Out
15:01:00,2023-06-22,6543072915,4364823709,2279.49,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
06:00:03,2022-11-05,3119048320,6833938792,5746.18,UK pounds,UK pounds,UK,UK,Credit card,1,Gather-Scatter
16:45:00,2023-05-04,2408387366,7644931137,24075.36,UK pounds,UK pounds,UK,UK,Debit card,1,Deposit-Send
18:06:47,2022-12-13,8370143684,4297955934,11839.62,UK pounds,UK pounds,UK,UK,Debit card,1,Fan_In
23:21:29,2023-06-16,845371593,6506818060,4964.53,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
17:55:59,2023-04-02,8579657778,1179731989,12143.38,UK pounds,Mexican Peso,UK,Mexico,Cross-border,0,Normal_Plus_Mutual
18:11:30,2023-06-18,6502480347,859957535,6244.28,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
12:17:58,2023-02-14,2031185559,4723035903,6420.57,UK pounds,Euro,UK,Italy,Cross-border,1,Structuring
03:34:45,2023-05-05,7909337196,6708292258,6730.78,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Deposit-Send
20:42:27,2023-03-01,3836365349,2057901700,3868.350492560605,UK pounds,UK pounds,UK,UK,Debit card,1,Layered_Fan_Out
22:45:14,2023-04-12,1370099530,8379323048,2628.03,UK pounds,Albanian lek,UK,Albania,Cross-border,1,Structuring
11:02:23,2023-06-26,6362914786,9803000350,6224.9,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Deposit-Send
11:44:11,2022-11-24,9139245827,7644844807,11944.31,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
23:53:42,2023-02-23,3166187314,7856837871,5102.73,UK pounds,UK pounds,UK,UK,Cheque,1,Structuring
00:16:36,2022-12-22,5634667849,3557230867,7180.56,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
23:49:31,2023-04-21,1442365125,2702774533,7121.51,UK pounds,UK pounds,UK,UK,Credit card,1,Scatter-Gather
22:43:19,2023-02-08,6962402203,567875777,5078.38,UK pounds,Turkish lira,UK,Turkey,Cross-border,1,Deposit-Send
05:35:48,2023-01-14,8950114944,9799299694,13611.89,UK pounds,UK pounds,UK,UK,Debit card,1,Layered_Fan_Out
10:10:25,2023-04-10,2408387366,8306914088,5804.66,UK pounds,UK pounds,UK,UK,Credit card,1,Deposit-Send
10:41:55,2023-02-06,7379110348,5214253959,5777.93,UK pounds,UK pounds,UK,UK,ACH,1,Bipartite
22:20:31,2023-05-06,4927575431,1142779963,5934.51,UK pounds,Moroccan dirham,UK,Morocco,Cross-border,1,Structuring
16:38:57,2022-10-11,3201382642,9749980386,15473.64,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Deposit-Send
11:20:35,2023-06-01,8147674863,1073102553,10015.07,UK pounds,UK pounds,UK,UK,Debit card,1,Fan_Out
19:09:03,2023-03-18,915861374,5709569908,8154.56,UK pounds,UK pounds,UK,UK,ACH,1,Structuring
18:45:45,2022-12-20,885432950,5336032152,3509.62,UK pounds,Turkish lira,UK,Turkey,Cross-border,1,Structuring
12:06:54,2022-12-11,6228278108,1124579087,446.83,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
22:49:28,2023-06-19,9507514753,5348476278,7305.67,UK pounds,UK pounds,UK,UK,Debit card,1,Structuring
08:31:14,2023-01-23,6247110854,384510077,4673.14,UK pounds,UK pounds,UK,UK,ACH,1,Stacked Bipartite
17:30:14,2023-03-17,1379669060,4689351304,6230.65,UK pounds,UK pounds,UK,UK,ACH,1,Structuring
15:16:03,2023-03-11,5330018135,519132142,4850.19,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Deposit-Send
17:22:48,2023-03-26,8004731299,2225320089,9273.02,Pakistani rupee,UK pounds,UK,UK,Cheque,1,Bipartite
04:49:42,2023-04-22,8419943844,8837050849,10724.1,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
22:46:11,2023-06-17,4424133214,297508985,7881.09,Mexican Peso,UK pounds,Mexico,UK,Cross-border,1,Structuring
21:15:59,2023-02-27,7525571440,8278538939,9210.6,UK pounds,UK pounds,UK,UK,Cheque,1,Layered_Fan_In
20:28:25,2023-05-18,2799459463,254988474,1465.15,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
